student_id,faculty_id,rating
2511,40,4
2511,3,5
2511,87,1
2511,66,4
2511,99,4
2511,88,1
2511,75,4
2511,37,3
2511,82,5
2512,20,4
2512,43,4
2512,25,4
2512,3,3
2512,85,4
2512,22,3
2512,44,4
2512,62,4
2512,70,5
2512,55,3
2512,61,3
2512,21,4
2513,66,3
2513,31,4
2513,65,4
2513,44,1
2513,12,3
2513,64,3
2513,95,3
2513,67,2
2513,42,4
2513,52,4
2514,3,5
2514,93,3
2514,24,4
2514,40,2
2514,23,3
2514,58,3
2515,42,2
2515,39,4
2515,73,3
2515,31,5
2515,21,4
2515,1,5
2515,84,4
2515,12,4
2515,67,3
2515,43,3
2515,4,3
2515,56,4
2515,34,3
2515,5,5
2515,46,3
2515,30,5
2515,97,3
2515,29,4
2516,13,2
2516,89,5
2516,42,5
2516,82,1
2516,67,3
2516,70,5
2516,68,5
2516,37,5
2516,64,4
2516,96,3
2516,69,4
2516,3,3
2516,99,3
2516,50,5
2516,76,3
2516,12,3
2517,50,4
2517,57,5
2517,97,2
2517,4,3
2517,99,3
2517,91,5
2517,70,4
2517,37,1
2517,38,5
2517,7,5
2517,74,4
2517,77,3
2517,9,3
2517,22,4
2517,33,3
2517,87,4
2517,44,1
2518,59,4
2518,66,4
2518,74,4
2518,95,5
2518,80,5
2518,83,5
2518,78,3
2518,41,3
2518,47,4
2518,82,3
2518,75,5
2518,70,3
2518,28,2
2518,64,3
2518,45,5
2518,1,2
2518,9,3
2518,12,1
2519,50,5
2519,97,4
2519,25,5
2519,49,3
2519,77,4
2519,10,5
2519,89,4
2519,35,5
2519,22,2
2520,59,5
2520,67,1
2520,83,5
2520,58,3
2520,52,2
2520,34,1
2521,92,3
2521,28,3
2521,94,4
2521,88,3
2521,52,4
2521,61,4
2521,30,4
2521,79,3
2521,89,5
2522,43,4
2522,72,2
2522,81,4
2522,2,4
2522,19,4
2522,95,3
2522,71,3
2522,1,3
2522,47,3
2522,33,4
2522,36,4
2522,64,3
2522,62,5
2522,23,5
2523,50,3
2523,93,2
2523,2,4
2523,63,4
2523,40,4
2523,90,1
2523,56,5
2523,20,1
2523,13,2
2523,14,4
2523,1,4
2523,88,3
2523,27,2
2523,99,4
2523,52,3
2523,98,3
2523,94,3
2523,60,4
2523,89,3
2524,28,5
2524,67,5
2524,60,2
2524,5,4
2524,84,3
2524,69,4
2524,87,4
2524,100,4
2525,21,4
2525,8,5
2525,29,3
2525,58,4
2525,28,4
2525,6,3
2525,92,4
2525,96,2
2525,83,4
2525,26,3
2525,87,3
2525,18,3
2525,82,2
2525,19,5
2526,54,3
2526,12,2
2526,69,1
2526,31,3
2526,63,2
2526,40,4
2526,94,4
2527,45,4
2527,22,4
2527,75,5
2527,39,5
2527,25,4
2527,76,5
2527,44,2
2527,31,4
2528,54,3
2528,82,4
2528,45,4
2528,41,4
2528,40,5
2528,17,5
2528,98,4
2528,51,2
2528,18,4
2528,3,4
2528,57,3
2528,61,5
2528,34,3
2528,24,3
2528,100,2
2528,50,4
2528,89,5
2528,15,1
2529,6,3
2529,34,3
2529,58,4
2529,74,4
2529,59,4
2529,19,3
2529,57,4
2529,10,4
2529,50,5
2529,56,3
2529,42,3
2529,45,4
2529,39,4
2529,99,2
2529,38,4
2529,27,4
2530,76,5
2530,77,3
2530,24,3
2530,67,2
2530,95,4
2530,19,4
2530,59,3
2530,9,4
2530,13,4
2530,75,1
2530,2,4
2530,86,2
2530,26,4
2531,16,3
2531,10,2
2531,6,4
2531,24,5
2531,49,5
2531,56,1
2531,44,4
2531,87,3
2531,66,3
2532,15,5
2532,60,5
2532,18,5
2532,41,3
2532,48,1
2532,68,4
2532,53,4
2532,72,2
2532,84,2
2532,31,3
2532,24,4
2532,30,5
2532,10,4
2532,77,4
2532,79,5
2532,13,3
2533,80,5
2533,96,5
2533,14,3
2533,94,4
2533,90,5
2533,35,1
2533,99,3
2533,84,4
2533,68,3
2533,85,4
2533,9,5
2533,5,3
2533,12,2
2534,16,3
2534,96,2
2534,23,3
2534,64,3
2534,14,4
2534,5,4
2534,21,1
2534,55,2
2534,93,2
2534,17,3
2534,50,3
2535,70,4
2535,42,4
2535,98,2
2535,25,3
2535,60,5
2535,14,4
2535,86,3
2535,39,4
2535,3,4
2535,17,4
2535,51,2
2535,38,3
2536,3,1
2536,77,4
2536,74,4
2536,56,4
2536,43,2
2536,63,3
2536,14,4
2536,60,3
2536,82,2
2536,29,4
2536,88,4
2536,26,3
2536,68,4
2536,80,5
2537,56,5
2537,23,3
2537,38,3
2537,80,2
2537,83,5
2537,58,2
2537,42,2
2537,22,3
2537,13,5
2537,31,5
2537,64,1
2537,96,3
2537,92,4
2537,9,5
2537,86,3
2538,3,3
2538,34,5
2538,24,5
2538,91,1
2538,97,5
2538,80,4
2538,92,5
2538,11,3
2538,36,4
2538,81,3
2538,76,5
2538,66,5
2538,88,1
2538,96,4
2538,6,4
2538,19,2
2538,98,3
2538,30,4
2538,94,2
2538,100,5
2539,88,5
2539,7,2
2539,99,3
2539,48,5
2539,96,3
2539,41,1
2539,59,3
2539,83,3
2539,11,5
2539,12,3
2539,18,5
2539,36,4
2539,49,4
2539,27,1
2539,90,5
2539,25,2
2540,10,3
2540,23,4
2540,9,3
2540,25,3
2540,86,3
2540,37,4
2540,39,4
2540,27,2
2540,62,2
2540,57,5
2540,87,4
2540,90,5
2540,66,5
2541,50,4
2541,82,4
2541,88,4
2541,67,4
2541,87,3
2542,67,3
2542,40,3
2542,69,4
2542,56,4
2542,7,5
2542,27,4
2542,35,3
2542,39,4
2543,1,4
2543,18,3
2543,22,3
2543,89,3
2543,33,2
2543,81,5
2543,70,4
2543,75,4
2543,42,3
2543,90,3
2543,52,3
2543,26,3
2543,48,3
2543,94,5
2544,56,5
2544,58,5
2544,32,3
2544,3,5
2544,65,1
2544,93,3
2544,76,3
2544,71,4
2544,60,4
2544,89,1
2544,46,3
2544,6,4
2544,78,4
2544,67,4
2544,9,4
2544,63,3
2544,17,3
2544,21,3
2544,2,5
2544,29,5
2545,52,1
2545,23,3
2545,26,4
2545,96,4
2545,18,5
2545,95,5
2545,84,5
2545,32,3
2545,40,5
2545,86,3
2545,58,3
2545,29,1
2545,4,5
2545,16,3
2546,6,5
2546,18,3
2546,67,5
2546,27,3
2546,33,3
2546,32,2
2546,77,3
2546,54,3
2546,78,4
2546,62,3
2546,72,3
2546,12,2
2546,91,1
2546,5,3
2546,52,4
2546,16,3
2546,29,3
2546,2,3
2546,73,4
2546,96,4
2547,55,4
2547,44,3
2547,31,1
2547,94,3
2547,16,3
2547,68,3
2547,28,5
2548,15,3
2548,30,3
2548,1,5
2548,26,5
2548,31,3
2548,93,3
2548,6,5
2548,46,4
2549,24,5
2549,83,4
2549,84,4
2549,1,1
2549,25,4
2549,77,2
2549,59,2
2549,95,4
2549,47,3
2549,76,4
2549,35,3
2549,31,2
2549,67,5
2550,23,1
2550,44,5
2550,20,4
2550,65,3
2550,17,3
2551,37,2
2551,5,4
2551,71,2
2551,67,5
2551,32,5
2551,72,3
2551,91,3
2551,62,3
2551,87,5
2551,58,5
2552,4,4
2552,50,4
2552,53,3
2552,75,3
2552,59,5
2552,13,4
2552,11,3
2552,91,5
2552,36,4
2552,23,2
2552,95,3
2552,25,2
2553,11,4
2553,83,3
2553,71,4
2553,14,4
2553,19,4
2553,68,3
2553,53,3
2553,9,2
2554,42,2
2554,79,3
2554,88,5
2554,58,4
2554,67,2
2554,1,3
2554,56,3
2554,19,3
2555,33,5
2555,37,5
2555,42,3
2555,81,1
2555,19,4
2555,58,2
2555,32,4
2555,52,2
2555,48,4
2555,23,2
2555,66,3
2556,18,4
2556,75,3
2556,39,5
2556,47,4
2556,4,3
2556,20,3
2556,53,4
2556,57,3
2556,71,4
2556,62,3
2556,86,4
2556,84,2
2556,9,3
2556,40,4
2556,43,4
2557,30,2
2557,57,3
2557,9,4
2557,71,4
2557,72,4
2557,12,4
2557,41,4
2557,76,3
2557,58,3
2557,46,3
2557,61,4
2557,78,5
2557,59,2
2558,81,3
2558,60,5
2558,44,3
2558,76,4
2558,58,5
2558,13,3
2558,5,3
2558,3,4
2558,1,5
2558,84,2
2558,47,5
2558,71,4
2558,66,5
2558,95,5
2558,63,5
2558,42,3
2558,34,3
2558,55,4
2559,69,4
2559,4,3
2559,59,3
2559,14,4
2559,67,4
2559,57,3
2559,51,1
2559,87,3
2559,89,3
2559,58,4
2559,40,5
2559,38,3
2559,81,3
2559,35,5
2559,97,4
2559,16,4
2559,76,3
2560,58,3
2560,70,4
2560,21,2
2560,52,4
2560,93,4
2560,76,5
2560,46,5
2560,31,4
2560,55,3
2561,25,4
2561,5,4
2561,15,5
2561,92,4
2561,56,4
2561,7,4
2561,59,5
2561,95,3
2561,21,3
2561,75,1
2561,36,5
2561,14,5
2561,85,5
2561,6,2
2561,61,4
2561,24,5
2562,94,5
2562,45,4
2562,32,2
2562,10,2
2562,74,3
2562,5,3
2562,73,4
2562,37,3
2563,28,4
2563,10,5
2563,54,3
2563,49,5
2563,99,3
2563,81,3
2563,14,2
2563,62,4
2564,20,3
2564,37,2
2564,74,5
2564,85,3
2564,12,4
2564,87,4
2564,41,3
2564,40,2
2564,93,3
2565,40,5
2565,92,4
2565,52,5
2565,26,5
2565,96,1
2565,61,4
2565,100,4
2565,80,4
2565,7,3
2565,25,4
2565,55,2
2565,71,1
2565,51,3
2565,73,5
2565,99,5
2565,46,3
2566,93,3
2566,5,1
2566,1,5
2566,69,4
2566,64,4
2566,51,5
2566,49,2
2566,58,4
2566,17,2
2566,97,4
2566,39,3
2566,62,4
2566,9,3
2566,19,4
2567,93,1
2567,50,4
2567,1,3
2567,61,3
2567,69,4
2567,8,5
2567,51,4
2567,92,3
2568,50,4
2568,55,5
2568,92,3
2568,8,3
2568,78,3
2568,97,4
2568,28,4
2568,85,4
2568,61,5
2568,82,5
2568,53,2
2568,18,5
2568,76,4
2568,25,1
2568,20,1
2568,41,3
2568,81,4
2568,95,3
2568,1,5
2568,84,5
2569,98,1
2569,28,4
2569,10,5
2569,25,5
2569,63,3
2569,16,2
2569,68,4
2570,88,3
2570,2,5
2570,61,5
2570,30,3
2570,54,4
2570,73,4
2570,66,3
2570,37,4
2570,11,3
2570,94,2
2570,87,3
2570,71,4
2570,82,3
2570,97,5
2570,41,3
2571,6,4
2571,43,3
2571,90,3
2571,26,4
2571,36,3
2571,7,1
2571,50,5
2571,60,3
2571,11,5
2571,99,5
2571,47,4
2571,52,4
2571,15,2
2571,13,3
2572,35,4
2572,96,5
2572,68,3
2572,91,3
2572,80,3
2572,29,3
2572,50,3
2572,67,4
2572,17,3
2572,9,4
2572,69,4
2572,49,4
2572,11,4
2572,10,3
2572,84,3
2572,98,3
2572,13,5
2573,71,3
2573,50,4
2573,58,3
2573,18,4
2573,89,3
2574,22,3
2574,76,4
2574,18,2
2574,72,3
2574,60,5
2574,26,3
2574,79,5
2574,66,3
2574,45,4
2574,64,4
2574,52,4
2574,42,3
2574,44,4
2575,24,5
2575,31,5
2575,75,3
2575,99,5
2575,54,4
2575,69,4
2575,11,3
2575,50,4
2575,6,3
2575,12,3
2575,22,5
2576,94,4
2576,56,5
2576,99,2
2576,10,5
2576,45,5
2576,34,2
2576,3,5
2576,27,3
2577,5,2
2577,54,4
2577,94,2
2577,43,3
2577,25,4
2577,63,5
2577,37,2
2577,39,3
2577,68,5
2577,18,4
2577,62,4
2578,70,3
2578,16,4
2578,87,4
2578,66,4
2578,99,4
2578,35,2
2578,90,5
2578,40,2
2578,48,3
2578,33,3
2578,97,2
2578,83,3
2578,95,1
2578,45,2
2578,63,5
2578,55,4
2578,98,3
2578,71,4
2579,55,1
2579,21,5
2579,100,3
2579,36,4
2579,50,3
2579,52,4
2579,14,5
2579,86,4
2579,10,4
2579,31,3
2579,2,3
2580,65,4
2580,88,5
2580,90,1
2580,51,3
2580,37,5
2580,75,5
2580,36,3
2580,21,3
2580,53,4
2581,36,4
2581,42,4
2581,86,3
2581,13,3
2581,26,2
2581,69,2
2582,66,4
2582,93,5
2582,65,3
2582,55,3
2582,56,5
2582,70,4
2582,15,4
2583,21,4
2583,36,5
2583,84,4
2583,66,3
2583,52,5
2583,2,4
2583,11,2
2583,53,3
2583,38,2
2583,28,2
2583,99,4
2583,3,1
2583,75,1
2583,17,3
2583,24,4
2583,82,3
2583,79,4
2584,76,5
2584,74,5
2584,17,4
2584,70,1
2584,58,3
2584,26,1
2584,57,3
2584,2,4
2584,1,5
2584,54,5
2584,67,4
2584,96,2
2584,29,4
2584,99,4
2584,4,5
2584,38,3
2584,82,5
2584,12,3
2584,9,4
2584,28,3
2585,92,5
2585,100,5
2585,1,5
2585,57,2
2585,98,4
2585,9,3
2585,21,5
2585,49,5
2585,18,4
2585,93,5
2585,30,2
2585,4,4
2585,77,3
2586,6,2
2586,95,3
2586,77,4
2586,51,4
2586,69,5
2586,2,4
2586,80,3
2586,54,3
2586,68,2
2586,76,5
2586,26,5
2587,6,3
2587,91,3
2587,90,3
2587,79,5
2587,66,4
2587,82,4
2587,12,5
2587,81,3
2587,60,4
2587,100,2
2587,17,5
2587,99,3
2587,34,3
2587,22,5
2587,44,4
2587,18,4
2587,86,4
2587,3,3
2588,27,5
2588,62,4
2588,10,4
2588,61,4
2588,99,1
2588,95,4
2588,37,3
2588,38,5
2588,31,3
2588,45,4
2588,30,4
2588,85,5
2588,49,3
2588,36,3
2588,51,4
2588,83,4
2588,21,4
2588,76,5
2589,49,3
2589,16,4
2589,10,2
2589,93,2
2589,58,4
2589,50,4
2589,24,3
2590,57,3
2590,8,4
2590,99,5
2590,31,4
2590,71,2
2590,53,3
2590,75,5
2590,30,5
2590,27,5
2590,28,3
2590,26,4
2590,78,3
2590,35,3
2590,14,3
2590,62,4
2590,55,5
2590,64,5
2590,97,4
2591,42,5
2591,31,4
2591,63,4
2591,8,3
2591,21,3
2591,54,4
2591,53,5
2591,29,5
2591,71,4
2591,91,3
2591,72,5
2591,62,3
2591,84,3
2591,74,2
2591,83,4
2592,50,3
2592,46,5
2592,94,4
2592,18,4
2592,14,4
2592,37,3
2592,16,4
2592,54,3
2592,23,5
2593,73,4
2593,4,4
2593,22,3
2593,77,3
2593,83,4
2593,82,4
2593,9,4
2593,53,5
2593,2,2
2593,91,4
2594,11,5
2594,8,4
2594,84,4
2594,63,3
2594,21,4
2594,80,5
2594,77,5
2594,85,3
2594,95,3
2594,60,3
2594,82,4
2594,38,4
2595,13,5
2595,34,1
2595,68,5
2595,48,5
2595,10,4
2595,16,5
2595,30,4
2595,6,3
2595,32,4
2595,50,4
2595,8,3
2595,60,3
2596,46,4
2596,28,4
2596,36,2
2596,55,5
2596,75,5
2596,61,3
2597,88,4
2597,16,4
2597,25,4
2597,64,3
2597,39,4
2597,68,1
2597,75,2
2597,38,3
2597,31,3
2597,85,3
2597,48,4
2597,8,4
2597,11,4
2597,65,2
2597,89,3
2597,86,3
2597,12,4
2597,13,3
2597,30,3
2598,98,4
2598,47,4
2598,80,4
2598,64,4
2598,45,5
2598,51,1
2598,28,4
2598,25,3
2598,49,4
2598,15,1
2598,48,2
2598,56,4
2598,29,4
2598,46,5
2598,75,3
2598,27,5
2598,39,4
2598,96,3
2598,99,3
2598,70,4
2599,61,3
2599,93,5
2599,20,3
2599,84,2
2599,72,4
2599,22,1
2599,96,4
2599,63,5
2599,21,4
2599,43,4
2600,92,4
2600,77,3
2600,42,4
2600,23,4
2600,28,4
2600,32,2
2600,18,3
2600,49,3
2600,43,5
2600,20,1
2600,58,4
2600,14,3
2600,55,2
2600,96,4
2600,30,3
2600,7,4
2600,40,1
2600,68,2
2600,26,4
2601,63,3
2601,28,4
2601,60,2
2601,88,1
2601,26,4
2601,21,5
2601,95,3
2601,54,5
2601,92,5
2601,73,3
2602,80,5
2602,62,2
2602,19,4
2602,56,5
2602,26,3
2602,70,3
2602,98,2
2602,64,4
2602,12,4
2602,6,1
2602,31,1
2602,1,4
2602,89,4
2602,36,3
2602,99,4
2602,45,4
2603,17,4
2603,7,2
2603,14,3
2603,89,4
2603,87,1
2603,1,4
2603,27,3
2603,100,2
2603,76,2
2603,23,2
2604,68,3
2604,84,3
2604,67,3
2604,42,4
2604,44,4
2604,54,3
2604,35,4
2604,98,3
2604,18,4
2604,85,3
2604,89,3
2604,57,3
2604,46,4
2604,99,5
2604,48,5
2604,73,3
2604,38,1
2604,17,4
2604,72,3
2604,24,5
2605,24,3
2605,16,3
2605,5,4
2605,12,4
2605,8,5
2605,61,4
2605,54,3
2605,88,3
2605,1,5
2605,31,3
2605,41,1
2605,18,3
2605,79,5
2605,92,5
2605,7,5
2605,20,3
2605,83,4
2606,85,4
2606,96,3
2606,82,5
2606,80,2
2606,27,5
2606,63,4
2606,62,4
2606,32,3
2606,55,4
2606,22,4
2606,83,3
2606,31,5
2606,4,4
2606,37,5
2607,46,5
2607,42,2
2607,89,5
2607,75,3
2607,71,4
2607,41,3
2607,84,5
2608,43,1
2608,100,4
2608,77,3
2608,75,4
2608,6,3
2608,46,4
2608,39,4
2608,89,5
2608,91,4
2608,28,4
2609,93,1
2609,30,3
2609,36,3
2609,18,5
2609,40,3
2609,25,4
2609,2,4
2609,27,4
2609,45,2
2609,22,3
2609,24,4
2609,79,3
2609,94,3
2609,59,4
2610,51,2
2610,4,3
2610,43,3
2610,82,4
2610,20,3
2611,64,4
2611,97,3
2611,29,4
2611,30,5
2611,55,3
2611,6,3
2611,7,1
2611,75,4
2611,56,4
2611,18,5
2611,72,3
2611,62,4
2611,10,4
2611,45,4
2612,31,5
2612,45,4
2612,66,3
2612,73,5
2612,18,5
2612,33,3
2612,32,4
2612,11,4
2612,43,3
2612,87,2
2612,65,4
2612,8,4
2612,85,3
2612,95,4
2613,53,2
2613,96,5
2613,8,4
2613,91,5
2613,12,3
2613,87,4
2613,66,1
2613,36,5
2613,99,2
2613,46,4
2613,72,3
2614,35,3
2614,32,4
2614,12,3
2614,97,3
2614,59,4
2614,76,4
2614,87,5
2614,75,3
2614,99,5
2614,6,4
2614,49,5
2614,4,2
2614,91,3
2614,78,4
2614,58,2
2614,26,3
2614,71,3
2614,60,4
2615,14,5
2615,77,3
2615,11,1
2615,49,3
2615,2,3
2615,42,4
2615,97,3
2615,85,3
2615,30,1
2615,72,5
2615,79,3
2616,64,5
2616,49,4
2616,24,4
2616,71,1
2616,65,3
2616,62,4
2616,45,2
2616,80,4
2616,39,3
2616,40,5
2617,80,3
2617,97,4
2617,37,1
2617,32,4
2617,77,5
2617,23,2
2617,8,3
2617,41,2
2617,24,2
2617,73,4
2617,17,5
2618,34,3
2618,30,4
2618,76,5
2618,40,5
2618,47,4
2618,46,4
2618,56,3
2618,14,4
2618,44,3
2618,5,5
2618,94,3
2618,72,3
2618,54,1
2618,83,5
2618,9,3
2618,36,4
2618,79,3
2618,98,3
2618,85,4
2619,2,1
2619,47,3
2619,53,1
2619,29,4
2619,7,4
2619,52,5
2620,56,4
2620,36,5
2620,74,5
2620,3,4
2620,78,5
2620,5,5
2620,11,5
2620,32,4
2620,97,4
2620,86,5
2620,96,2
2620,59,2
2620,38,3
2620,72,5
2620,67,3
2620,43,4
2620,37,5
2621,6,5
2621,59,3
2621,87,1
2621,7,3
2621,5,3
2621,15,3
2621,18,4
2622,1,4
2622,56,2
2622,57,2
2622,91,3
2622,94,3
2622,70,4
2622,10,2
2623,11,4
2623,18,5
2623,13,2
2623,98,3
2623,44,5
2623,39,3
2623,22,3
2623,95,5
2623,71,4
2623,78,3
2623,45,3
2623,68,4
2623,16,2
2623,84,3
2623,29,4
2624,74,3
2624,90,3
2624,49,5
2624,5,3
2624,17,5
2624,24,2
2624,27,3
2624,37,3
2624,25,3
2624,80,3
2624,92,3
2624,54,2
2624,31,2
2624,60,3
2624,22,3
2624,42,4
2625,25,4
2625,7,2
2625,29,4
2625,63,3
2625,37,3
2625,46,4
2625,79,4
2625,47,2
2625,40,5
2625,54,5
2625,75,3
2625,1,3
2625,72,4
2625,55,2
2625,27,2
2625,43,3
2625,62,5
2625,8,1
2625,24,3
2626,63,3
2626,26,4
2626,89,4
2626,96,5
2626,93,4
2626,66,4
2626,33,3
2627,95,4
2627,97,4
2627,59,3
2627,46,3
2627,35,3
2627,19,3
2627,43,5
2627,50,4
2627,87,5
2627,24,5
2627,58,5
2627,77,3
2627,45,3
2628,28,4
2628,43,4
2628,79,5
2628,63,4
2628,69,4
2628,75,2
2628,40,1
2628,59,2
2628,23,5
2628,30,4
2628,83,5
2628,95,4
2628,42,4
2628,67,4
2628,1,5
2628,91,2
2628,25,5
2628,100,1
2628,61,4
2628,78,5
2629,48,1
2629,59,3
2629,15,3
2629,5,2
2629,93,3
2629,97,3
2629,39,4
2629,85,3
2629,3,4
2629,17,4
2629,44,4
2629,2,3
2629,98,5
2629,9,4
2629,77,4
2629,19,4
2629,84,2
2629,28,5
2629,16,2
2630,14,3
2630,53,4
2630,40,4
2630,99,4
2630,71,5
2630,93,2
2630,70,3
2630,68,4
2630,94,4
2630,60,4
2630,81,4
2630,31,4
2630,82,4
2630,100,3
2631,11,4
2631,100,4
2631,40,4
2631,21,4
2631,30,3
2631,4,4
2631,48,1
2632,77,4
2632,24,3
2632,25,3
2632,94,5
2632,45,3
2632,22,3
2632,80,4
2632,69,4
2632,52,4
2632,19,3
2632,84,5
2633,76,4
2633,29,5
2633,100,3
2633,98,3
2633,32,4
2633,72,4
2634,22,4
2634,63,2
2634,69,3
2634,68,4
2634,85,4
2635,76,4
2635,69,5
2635,25,4
2635,3,3
2635,41,3
2635,53,5
2635,60,5
2635,54,5
2635,14,4
2635,74,4
2635,64,3
2635,90,3
2635,26,4
2635,23,2
2635,58,5
2635,97,4
2635,30,4
2635,78,4
2636,50,3
2636,61,2
2636,68,4
2636,65,4
2636,18,3
2636,81,3
2636,51,2
2636,97,3
2636,49,4
2636,62,3
2636,2,3
2636,19,3
2636,16,4
2637,89,4
2637,11,5
2637,43,4
2637,59,5
2637,1,4
2638,75,1
2638,95,3
2638,99,2
2638,88,5
2638,11,5
2638,70,3
2639,34,4
2639,77,3
2639,12,4
2639,63,5
2639,86,3
2639,65,5
2639,61,5
2639,47,3
2639,81,5
2639,100,1
2639,30,1
2639,62,4
2640,85,1
2640,96,3
2640,37,4
2640,66,4
2640,89,1
2640,5,4
2640,17,3
2640,91,4
2640,69,4
2640,75,3
2640,41,3
2640,49,4
2640,97,2
2641,6,2
2641,52,4
2641,57,3
2641,50,5
2641,46,4
2641,35,3
2642,14,5
2642,44,1
2642,57,4
2642,80,2
2642,43,3
2642,95,2
2642,67,4
2642,97,2
2642,8,4
2642,35,5
2642,83,3
2642,77,3
2642,94,4
2642,19,3
2642,29,3
2642,65,4
2642,22,5
2642,74,4
2642,55,4
2642,78,4
2643,61,3
2643,42,4
2643,55,2
2643,84,3
2643,78,3
2643,94,4
2643,4,3
2643,11,4
2643,96,3
2644,72,3
2644,85,3
2644,31,2
2644,32,3
2644,74,1
2644,61,4
2644,35,4
2645,50,3
2645,89,4
2645,93,3
2645,72,3
2645,30,2
2645,16,3
2646,26,4
2646,60,4
2646,77,3
2646,75,4
2646,76,4
2646,21,3
2646,67,4
2646,96,5
2646,7,4
2646,11,2
2646,36,3
2646,32,3
2646,90,3
2646,35,4
2646,55,4
2646,8,3
2646,4,3
2646,61,2
2646,17,4
2647,13,3
2647,90,4
2647,42,2
2647,32,3
2647,99,4
2647,80,4
2647,61,4
2647,57,4
2647,83,3
2647,82,4
2647,41,4
2647,37,4
2647,2,3
2647,58,4
2647,12,2
2647,94,5
2648,37,3
2648,47,4
2648,92,2
2648,33,3
2648,45,4
2648,44,2
2648,90,3
2648,71,5
2648,23,4
2648,95,5
2648,51,3
2648,3,2
2648,57,1
2648,93,5
2648,82,2
2648,38,3
2648,66,4
2648,77,3
2648,58,4
2649,65,3
2649,77,4
2649,93,5
2649,60,3
2649,33,5
2649,28,4
2649,2,1
2649,100,4
2649,13,5
2649,11,2
2649,63,3
2649,15,4
2650,39,3
2650,44,4
2650,63,5
2650,64,2
2650,27,5
2650,11,3
2650,71,3
2650,36,4
2650,30,3
2650,22,4
2650,87,3
2650,92,1
2650,38,4
2650,5,3
2650,61,4
2650,93,5
2650,100,3
2650,83,4
2650,74,3
2651,89,2
2651,36,4
2651,76,4
2651,83,3
2651,66,4
2651,78,3
2652,95,4
2652,63,4
2652,61,3
2652,83,4
2652,29,3
2652,73,5
2652,20,4
2652,94,5
2652,77,4
2653,32,3
2653,42,3
2653,93,3
2653,62,3
2653,78,3
2653,65,4
2653,61,4
2653,21,4
2653,97,1
2653,76,4
2653,56,5
2653,23,3
2653,47,4
2654,87,4
2654,7,5
2654,42,2
2654,95,1
2654,89,2
2654,86,2
2654,73,3
2654,82,5
2654,33,1
2654,37,2
2654,72,3
2655,79,3
2655,41,5
2655,35,3
2655,99,5
2655,27,2
2655,15,4
2655,72,4
2655,25,5
2655,36,2
2655,8,3
2655,34,4
2655,13,3
2655,9,5
2655,89,4
2656,5,4
2656,45,4
2656,3,4
2656,58,3
2656,17,4
2656,46,5
2656,50,2
2656,68,5
2656,59,5
2656,14,3
2657,19,4
2657,93,4
2657,75,2
2657,54,5
2657,29,3
2657,44,5
2657,42,3
2657,90,3
2657,59,4
2657,53,3
2657,95,4
2657,12,3
2657,1,3
2657,92,5
2657,40,1
2657,25,5
2658,27,2
2658,39,4
2658,94,4
2658,38,4
2658,37,4
2659,39,5
2659,58,3
2659,75,2
2659,59,4
2659,94,4
2659,86,3
2659,64,3
2659,81,3
2660,68,4
2660,65,3
2660,17,3
2660,54,3
2660,57,2
2661,7,3
2661,12,4
2661,77,4
2661,32,5
2661,80,4
2661,99,3
2661,75,3
2661,19,3
2661,11,5
2661,20,3
2661,100,3
2661,91,2
2661,71,3
2661,50,4
2661,89,3
2661,30,5
2661,81,3
2661,4,5
2661,34,4
2662,41,4
2662,26,1
2662,36,3
2662,89,3
2662,2,5
2662,12,4
2662,85,5
2662,92,3
2662,86,1
2662,6,2
2662,34,4
2663,94,5
2663,22,4
2663,90,4
2663,57,5
2663,17,2
2663,6,5
2663,13,4
2663,29,5
2663,89,3
2663,43,4
2663,68,5
2663,42,5
2663,40,3
2663,91,5
2663,26,3
2663,14,2
2663,88,4
2664,97,4
2664,16,3
2664,32,5
2664,24,3
2664,51,4
2664,5,4
2664,87,4
2664,81,1
2664,60,3
2664,45,5
2664,57,3
2664,64,4
2664,15,2
2664,49,5
2664,77,3
2664,63,3
2664,19,4
2665,51,5
2665,74,4
2665,79,5
2665,21,4
2665,4,4
2665,76,4
2665,23,4
2666,21,1
2666,27,3
2666,53,5
2666,1,5
2666,80,4
2666,51,3
2666,13,5
2666,8,5
2666,42,4
2666,18,3
2666,54,4
2666,45,5
2666,11,5
2666,90,4
2666,99,4
2666,41,2
2666,96,3
2667,79,2
2667,60,4
2667,53,4
2667,95,5
2667,81,4
2667,15,4
2668,92,3
2668,65,3
2668,66,5
2668,96,4
2668,34,3
2668,12,4
2668,7,4
2668,63,4
2668,90,3
2668,15,2
2668,14,4
2668,86,3
2668,36,4
2668,17,4
2668,56,2
2668,1,4
2669,40,4
2669,69,5
2669,15,3
2669,98,3
2669,32,5
2669,4,3
2670,11,3
2670,47,4
2670,91,3
2670,45,3
2670,56,5
2670,37,1
2670,63,4
2670,95,2
2670,88,5
2670,80,2
2670,8,3
2670,50,5
2670,61,4
2670,85,3
2670,97,5
2671,3,5
2671,63,4
2671,88,5
2671,48,1
2671,82,4
2671,56,3
2671,2,4
2671,5,3
2671,17,4
2671,78,3
2671,32,3
2671,80,4
2671,18,4
2671,58,4
2671,7,3
2671,35,3
2671,61,4
2671,14,5
2671,38,4
2672,81,5
2672,60,2
2672,1,4
2672,26,4
2672,28,1
